sale_id,invoice_date,product_id,distributor_id,region,state,city,channel,quantity_units,gross_sales_inr,discount_inr,net_sales_inr,cogs_inr,gross_profit_inr,units_returned,return_value_inr,doctor_specialty,sales_rep_id,payment_days,on_time_payment
S001309,2025-02-21,P016,D040,West,Maharashtra,Mumbai,Government Tender,108,10514.88,1997.83,8517.05,5231.52,3285.53,0,0,General Physician,SR013,42,Yes
S001310,2024-03-19,P030,D049,North,Delhi,New Delhi,E-Pharmacy,300,34806,3586.37,31219.63,18714,12505.63,0,0,Cardiologist,SR014,48,Yes
S001311,2024-10-07,P008,D047,East,Odisha,Bhubaneswar,Hospital,135,19465.65,2335.88,17129.77,8650.8,8478.97,0,0,Not Applicable,SR015,39,Yes
S001312,2025-06-16,P020,D050,North,Uttar Pradesh,Lucknow,Government Tender,398,50394.76,9575,40819.76,22399.44,18420.32,18,1846.12,Not Applicable,SR016,6,Yes
S001313,2024-06-02,P033,D010,East,West Bengal,Kolkata,Government Tender,405,62005.5,11781.05,50224.45,28443.15,21781.3,0,0,Not Applicable,SR017,57,Yes
S001314,2025-11-25,P010,D038,North,Uttar Pradesh,Lucknow,Clinic,70,11445.7,788.39,10657.31,5179.3,5478.01,3,456.74,Not Applicable,SR018,49,No
S001315,2024-08-27,P015,D056,South,Tamil Nadu,Chennai,Retail Pharmacy,112,6742.4,529.03,6213.37,3180.8,3032.57,0,0,Diabetologist,SR019,3,Yes
S001316,2025-08-05,P025,D041,West,Gujarat,Ahmedabad,Retail Pharmacy,400,12676,896.69,11779.31,6184,5595.31,0,0,Gastroenterologist,SR020,4,Yes
S001317,2025-05-21,P036,D007,South,Karnataka,Bengaluru,Hospital,151,67493.98,8099.28,59394.7,34260.39,25134.31,0,0,Pulmonologist,SR021,34,Yes
S001318,2025-01-18,P024,D032,South,Tamil Nadu,Chennai,Hospital,230,98124.9,11774.99,86349.91,49808.8,36541.11,0,0,General Physician,SR022,27,Yes
S001319,2024-08-07,P004,D013,North,Delhi,New Delhi,Clinic,407,29271.44,2641.67,26629.77,14562.46,12067.31,0,0,Diabetologist,SR023,59,Yes
S001320,2024-10-26,P020,D043,South,Karnataka,Bengaluru,Clinic,144,18233.28,1559.88,16673.4,8104.32,8569.08,0,0,Not Applicable,SR024,13,Yes
S001321,2024-03-29,P001,D027,North,Punjab,Ludhiana,Hospital,282,12097.8,1451.74,10646.06,5902.26,4743.8,0,0,Diabetologist,SR001,3,Yes
S001322,2024-02-26,P032,D004,West,Maharashtra,Mumbai,E-Pharmacy,173,20106.06,2008.65,18097.41,8935.45,9161.96,0,0,Not Applicable,SR002,24,Yes
S001323,2025-04-12,P029,D001,North,Delhi,New Delhi,Retail Pharmacy,241,29199.56,2891.51,26308.05,15532.45,10775.6,0,0,Diabetologist,SR003,15,Yes
S001324,2025-07-21,P026,D033,South,Telangana,Hyderabad,Clinic,131,6635.15,477.88,6157.27,3350.98,2806.29,0,0,Pulmonologist,SR004,34,No
S001325,2024-06-27,P009,D044,South,Tamil Nadu,Chennai,E-Pharmacy,312,43988.88,2987.75,41001.13,20177.04,20824.09,0,0,Not Applicable,SR005,29,Yes
S001326,2024-05-31,P027,D018,West,Rajasthan,Jaipur,Clinic,281,20487.71,1681.99,18805.72,9663.59,9142.13,0,0,Diabetologist,SR006,17,Yes
S001327,2024-11-29,P003,D023,East,Odisha,Bhubaneswar,Clinic,188,15447.96,1663.72,13784.24,7286.88,6497.36,2,146.64,Orthopedist,SR007,48,Yes
S001328,2025-03-28,P005,D027,North,Punjab,Ludhiana,Hospital,438,37484.04,4498.08,32985.96,19937.76,13048.2,0,0,Orthopedist,SR008,3,Yes
S001329,2025-06-22,P013,D014,North,Uttar Pradesh,Lucknow,E-Pharmacy,265,14797.6,1539.93,13257.67,7218.6,6039.07,0,0,Cardiologist,SR009,15,Yes
S001330,2024-06-15,P011,D025,North,Delhi,New Delhi,Government Tender,424,81437.68,15473.16,65964.52,40118.88,25845.64,0,0,Pulmonologist,SR010,66,No
S001331,2025-04-01,P015,D040,West,Maharashtra,Mumbai,Government Tender,442,26608.4,5055.6,21552.8,12552.8,9000,0,0,Gastroenterologist,SR011,60,No
S001332,2024-04-11,P035,D027,North,Punjab,Ludhiana,Hospital,296,53493.12,6419.17,47073.95,26349.92,20724.03,0,0,Cardiologist,SR012,3,Yes
S001333,2025-01-30,P024,D052,West,Maharashtra,Mumbai,Hospital,138,58874.94,7064.99,51809.95,29885.28,21924.67,0,0,General Physician,SR013,12,Yes
S001334,2024-02-23,P015,D054,West,Rajasthan,Jaipur,E-Pharmacy,274,16494.8,1693.81,14800.99,7781.6,7019.39,0,0,Orthopedist,SR014,50,Yes
S001335,2024-02-04,P001,D052,West,Maharashtra,Mumbai,Hospital,344,14757.6,1770.91,12986.69,7199.92,5786.77,0,0,Pulmonologist,SR015,17,Yes
S001336,2024-11-29,P001,D055,South,Karnataka,Bengaluru,Government Tender,342,14671.8,2787.64,11884.16,7158.06,4726.1,0,0,Diabetologist,SR016,29,Yes
S001337,2025-09-26,P012,D058,East,West Bengal,Kolkata,Clinic,358,156707.34,11465.05,145242.29,79547.6,65694.69,0,0,General Physician,SR017,12,Yes
S001338,2024-07-02,P024,D028,West,Maharashtra,Mumbai,Clinic,130,55461.9,3338.37,52123.53,28152.8,23970.73,0,0,General Physician,SR018,13,Yes
S001339,2025-09-28,P006,D056,South,Tamil Nadu,Chennai,Retail Pharmacy,488,52669.84,5407.45,47262.39,28318.64,18943.75,0,0,General Physician,SR019,6,Yes
S001340,2024-02-21,P021,D043,South,Karnataka,Bengaluru,Clinic,475,75297,6060.89,69236.11,34542,34694.11,0,0,Not Applicable,SR020,13,Yes
S001341,2025-08-06,P031,D054,West,Rajasthan,Jaipur,E-Pharmacy,540,65669.4,5549.61,60119.79,31573.8,28545.99,23,2560.66,Gastroenterologist,SR021,51,Yes
S001342,2024-09-29,P033,D032,South,Tamil Nadu,Chennai,Hospital,206,31538.6,3784.63,27753.97,14467.38,13286.59,0,0,Not Applicable,SR022,32,Yes
S001343,2025-01-18,P005,D059,East,Odisha,Bhubaneswar,E-Pharmacy,285,24390.3,1580.72,22809.58,12973.2,9836.38,0,0,General Physician,SR023,20,No
S001344,2025-10-21,P023,D016,West,Maharashtra,Mumbai,Retail Pharmacy,75,14241,1515.49,12725.51,7015.5,5710.01,0,0,Diabetologist,SR024,58,Yes
S001345,2025-12-06,P004,D037,North,Delhi,New Delhi,Hospital,222,15966.24,1915.95,14050.29,7943.16,6107.13,0,0,Pulmonologist,SR001,38,Yes
S001346,2024-02-15,P034,D026,North,Uttar Pradesh,Lucknow,Retail Pharmacy,76,11111.2,822.36,10288.84,5027.4,5261.44,4,541.52,Not Applicable,SR002,10,Yes
S001347,2024-10-24,P001,D049,North,Delhi,New Delhi,E-Pharmacy,280,12012,1317.56,10694.44,5860.4,4834.04,0,0,Cardiologist,SR003,59,Yes
S001348,2025-09-13,P007,D059,East,Odisha,Bhubaneswar,E-Pharmacy,389,50892.87,4786.87,46106,24468.1,21637.9,0,0,Orthopedist,SR004,3,Yes
S001349,2025-12-15,P004,D048,Central,Madhya Pradesh,Indore,Clinic,455,32723.6,2033.24,30690.36,16279.9,14410.46,0,0,Cardiologist,SR005,24,Yes
S001350,2024-08-12,P021,D035,East,Odisha,Bhubaneswar,Government Tender,101,16010.52,3042,12968.52,7344.72,5623.8,0,0,Not Applicable,SR006,26,No
S001351,2024-02-04,P018,D001,North,Delhi,New Delhi,Retail Pharmacy,439,55823.24,5504.58,50318.66,30014.43,20304.23,0,0,Diabetologist,SR007,16,Yes
S001352,2025-12-13,P015,D040,West,Maharashtra,Mumbai,Government Tender,170,10234,1944.46,8289.54,4828,3461.54,0,0,Cardiologist,SR008,39,Yes
S001353,2024-11-11,P035,D010,East,West Bengal,Kolkata,Government Tender,100,18072,3433.68,14638.32,8902,5736.32,0,0,Cardiologist,SR009,53,Yes
S001354,2024-08-13,P004,D031,South,Karnataka,Bengaluru,Retail Pharmacy,54,3883.68,345.69,3537.99,1932.12,1605.87,0,0,Cardiologist,SR010,33,Yes
S001355,2025-01-15,P004,D005,West,Gujarat,Ahmedabad,Government Tender,264,18986.88,3607.51,15379.37,9445.92,5933.45,0,0,Diabetologist,SR011,26,Yes
S001356,2024-11-17,P001,D048,Central,Madhya Pradesh,Indore,Clinic,307,13170.3,957.91,12212.39,6425.51,5786.88,0,0,Orthopedist,SR012,19,Yes
S001357,2025-12-11,P017,D028,West,Maharashtra,Mumbai,Clinic,362,33499.48,2727.41,30772.07,17817.64,12954.43,0,0,Cardiologist,SR013,31,No
S001358,2025-01-12,P013,D005,West,Gujarat,Ahmedabad,Government Tender,221,12340.64,2344.72,9995.92,6020.04,3975.88,0,0,Cardiologist,SR014,25,Yes
S001359,2024-09-07,P020,D028,West,Maharashtra,Mumbai,Clinic,109,13801.58,965.25,12836.33,6134.52,6701.81,0,0,Not Applicable,SR015,12,Yes
S001360,2024-03-22,P012,D018,West,Rajasthan,Jaipur,Clinic,220,96300.6,5828.01,90472.59,48884,41588.59,0,0,Orthopedist,SR016,17,Yes
S001361,2024-07-18,P010,D057,South,Telangana,Hyderabad,Hospital,168,27469.68,3296.36,24173.32,12430.32,11743,0,0,Not Applicable,SR017,35,No
S001362,2024-08-07,P025,D030,West,Rajasthan,Jaipur,Government Tender,215,6813.35,1294.54,5518.81,3323.9,2194.91,0,0,Pulmonologist,SR018,70,No
S001363,2025-01-13,P007,D014,North,Uttar Pradesh,Lucknow,E-Pharmacy,353,46182.99,4588.2,41594.79,22203.7,19391.09,0,0,Diabetologist,SR019,28,Yes
S001364,2025-05-17,P003,D027,North,Punjab,Ludhiana,Hospital,201,16516.17,1981.94,14534.23,7790.76,6743.47,0,0,General Physician,SR020,3,Yes
S001365,2024-12-06,P031,D044,South,Tamil Nadu,Chennai,E-Pharmacy,489,59467.29,3579.8,55887.49,28591.83,27295.66,0,0,Cardiologist,SR021,31,No
S001366,2024-10-21,P017,D038,North,Uttar Pradesh,Lucknow,Clinic,383,35442.82,2537.42,32905.4,18851.26,14054.14,0,0,Pulmonologist,SR022,31,Yes
S001367,2024-03-21,P004,D049,North,Delhi,New Delhi,E-Pharmacy,263,18914.96,1384.85,17530.11,9410.14,8119.97,0,0,Pulmonologist,SR023,42,Yes
S001368,2025-08-31,P018,D048,Central,Madhya Pradesh,Indore,Clinic,85,10808.6,779.26,10029.34,5811.45,4217.89,0,0,Cardiologist,SR024,10,Yes
S001369,2024-06-28,P022,D050,North,Uttar Pradesh,Lucknow,Government Tender,188,32309.68,6138.84,26170.84,14618.88,11551.96,0,0,Not Applicable,SR001,28,No
S001370,2024-10-21,P020,D018,West,Rajasthan,Jaipur,Clinic,378,47862.36,4241.88,43620.48,21273.84,22346.64,0,0,Not Applicable,SR002,16,Yes
S001371,2025-08-17,P018,D049,North,Delhi,New Delhi,E-Pharmacy,470,59765.2,5495.9,54269.3,32133.9,22135.4,0,0,Orthopedist,SR003,58,Yes
S001372,2024-06-19,P021,D023,East,Odisha,Bhubaneswar,Clinic,98,15534.96,1036.18,14498.78,7126.56,7372.22,0,0,Not Applicable,SR004,42,Yes
S001373,2024-09-12,P023,D042,West,Rajasthan,Jaipur,Hospital,220,41773.6,5012.83,36760.77,20578.8,16181.97,0,0,Gastroenterologist,SR005,42,Yes
S001374,2025-09-14,P014,D020,South,Tamil Nadu,Chennai,Government Tender,419,21021.23,3994.03,17027.2,10617.46,6409.74,0,0,Pulmonologist,SR006,47,No
S001375,2025-04-23,P010,D005,West,Gujarat,Ahmedabad,Government Tender,383,62624.33,11898.62,50725.71,28338.17,22387.54,0,0,Not Applicable,SR007,27,Yes
S001376,2024-10-01,P028,D018,West,Rajasthan,Jaipur,Clinic,108,9673.56,929.88,8743.68,4812.48,3931.2,0,0,General Physician,SR008,21,Yes
S001377,2025-03-12,P032,D031,South,Karnataka,Bengaluru,Retail Pharmacy,452,52531.44,5309.56,47221.88,23345.8,23876.08,0,0,Not Applicable,SR009,29,Yes
S001378,2025-07-10,P024,D014,North,Uttar Pradesh,Lucknow,E-Pharmacy,388,165532.44,17777.6,147754.84,84025.28,63729.56,0,0,Gastroenterologist,SR010,19,Yes
S001379,2025-12-20,P013,D035,East,Odisha,Bhubaneswar,Government Tender,301,16807.84,3193.49,13614.35,8199.24,5415.11,0,0,Orthopedist,SR011,28,No
S001380,2024-02-20,P028,D047,East,Odisha,Bhubaneswar,Hospital,114,10210.98,1225.32,8985.66,5079.84,3905.82,0,0,Pulmonologist,SR012,49,No
S001381,2024-06-28,P036,D025,North,Delhi,New Delhi,Government Tender,237,105934.26,20127.51,85806.75,53772.93,32033.82,0,0,General Physician,SR013,68,No
S001382,2024-06-13,P021,D044,South,Tamil Nadu,Chennai,E-Pharmacy,101,16010.52,961.09,15049.43,7344.72,7704.71,0,0,Not Applicable,SR014,33,No
S001383,2025-10-31,P001,D002,North,Uttar Pradesh,Lucknow,Hospital,143,6134.7,736.16,5398.54,2992.99,2405.55,0,0,Diabetologist,SR015,12,Yes
S001384,2025-09-30,P012,D014,North,Uttar Pradesh,Lucknow,E-Pharmacy,292,127817.16,11652.11,116165.05,64882.4,51282.65,0,0,Orthopedist,SR016,33,No
S001385,2024-05-13,P002,D057,South,Telangana,Hyderabad,Hospital,449,21592.41,2591.09,19001.32,10906.21,8095.11,0,0,Cardiologist,SR017,13,Yes
S001386,2025-04-04,P003,D033,South,Telangana,Hyderabad,Clinic,319,26212.23,2544.79,23667.44,12364.44,11303,0,0,General Physician,SR018,26,Yes
S001387,2024-02-08,P024,D048,Central,Madhya Pradesh,Indore,Clinic,94,40103.22,4183.82,35919.4,20356.64,15562.76,0,0,Cardiologist,SR019,24,Yes
S001388,2025-01-02,P024,D008,South,Tamil Nadu,Chennai,Clinic,77,32850.51,2116.12,30734.39,16675.12,14059.27,0,0,General Physician,SR020,3,Yes
S001389,2025-08-12,P007,D007,South,Karnataka,Bengaluru,Hospital,177,23156.91,2778.83,20378.08,11133.3,9244.78,0,0,Orthopedist,SR021,42,Yes
S001390,2025-10-25,P010,D003,North,Punjab,Ludhiana,Clinic,303,49543.53,3879.24,45664.29,22418.97,23245.32,0,0,Not Applicable,SR022,40,Yes
S001391,2024-01-20,P017,D017,West,Gujarat,Ahmedabad,Hospital,146,13510.84,1621.3,11889.54,7186.12,4703.42,0,0,Pulmonologist,SR023,12,Yes
S001392,2024-08-06,P028,D025,North,Delhi,New Delhi,Government Tender,249,22302.93,4237.56,18065.37,11095.44,6969.93,0,0,Orthopedist,SR024,53,Yes
S001393,2025-11-29,P007,D005,West,Gujarat,Ahmedabad,Government Tender,399,52201.17,9918.22,42282.95,25097.1,17185.85,0,0,Gastroenterologist,SR001,26,Yes
S001394,2024-12-17,P019,D043,South,Karnataka,Bengaluru,Clinic,170,24548,1677.66,22870.34,11801.4,11068.94,0,0,Diabetologist,SR002,5,Yes
S001395,2025-01-03,P018,D028,West,Maharashtra,Mumbai,Clinic,267,33951.72,2928.19,31023.53,18254.79,12768.74,0,0,Cardiologist,SR003,31,No
S001396,2024-05-23,P004,D019,South,Karnataka,Bengaluru,E-Pharmacy,290,20856.8,1491.92,19364.88,10376.2,8988.68,0,0,General Physician,SR004,57,Yes
S001397,2025-01-25,P011,D053,West,Gujarat,Ahmedabad,Clinic,412,79132.84,8173.71,70959.13,38983.44,31975.69,0,0,Pulmonologist,SR005,13,Yes
S001398,2025-01-28,P023,D022,East,West Bengal,Kolkata,Hospital,56,10633.28,1275.99,9357.29,5238.24,4119.05,0,0,General Physician,SR006,65,No
S001399,2025-12-16,P014,D057,South,Telangana,Hyderabad,Hospital,387,19415.79,2329.89,17085.9,9806.58,7279.32,0,0,Pulmonologist,SR007,16,Yes
S001400,2024-07-22,P028,D019,South,Karnataka,Bengaluru,E-Pharmacy,275,24631.75,1624.98,23006.77,12254,10752.77,0,0,Pulmonologist,SR008,47,Yes
S001401,2025-01-12,P007,D026,North,Uttar Pradesh,Lucknow,Retail Pharmacy,103,13475.49,1217.41,12258.08,6478.7,5779.38,0,0,Gastroenterologist,SR009,31,No
S001402,2024-12-13,P013,D011,East,Odisha,Bhubaneswar,Retail Pharmacy,261,14574.24,1075.42,13498.82,7109.64,6389.18,0,0,Diabetologist,SR010,9,Yes
S001403,2025-03-20,P006,D050,North,Uttar Pradesh,Lucknow,Government Tender,118,12735.74,2419.79,10315.95,6847.54,3468.41,0,0,Diabetologist,SR011,17,No
S001404,2025-02-16,P017,D060,Central,Madhya Pradesh,Indore,Government Tender,253,23412.62,4448.4,18964.22,12452.66,6511.56,0,0,Diabetologist,SR012,55,Yes
S001405,2024-07-08,P033,D013,North,Delhi,New Delhi,Clinic,395,60474.5,4643.44,55831.06,27740.85,28090.21,0,0,Not Applicable,SR013,58,Yes
S001406,2025-10-03,P001,D043,South,Karnataka,Bengaluru,Clinic,451,19347.9,1463.25,17884.65,9439.43,8445.22,0,0,Cardiologist,SR014,7,Yes
S001407,2025-02-27,P020,D027,North,Punjab,Ludhiana,Hospital,299,37859.38,4543.13,33316.25,16827.72,16488.53,0,0,Not Applicable,SR015,3,Yes
S001408,2024-10-05,P035,D057,South,Telangana,Hyderabad,Hospital,189,34156.08,4098.73,30057.35,16824.78,13232.57,0,0,Pulmonologist,SR016,34,No
S001409,2024-07-01,P024,D004,West,Maharashtra,Mumbai,E-Pharmacy,281,119883.03,7726.29,112156.74,60853.36,51303.38,0,0,Cardiologist,SR017,33,No
S001410,2025-02-02,P010,D059,East,Odisha,Bhubaneswar,E-Pharmacy,86,14061.86,1191.82,12870.04,6363.14,6506.9,0,0,Not Applicable,SR018,3,Yes
S001411,2024-03-13,P005,D034,East,West Bengal,Kolkata,E-Pharmacy,39,3337.62,330.1,3007.52,1775.28,1232.24,1,77.12,Gastroenterologist,SR019,14,Yes
S001412,2024-01-10,P022,D010,East,West Bengal,Kolkata,Government Tender,282,48464.52,9208.26,39256.26,21928.32,17327.94,0,0,Not Applicable,SR020,64,No
S001413,2024-04-19,P031,D058,East,West Bengal,Kolkata,Clinic,385,46819.85,3601.13,43218.72,22510.95,20707.77,0,0,Cardiologist,SR021,18,No
S001414,2024-01-01,P031,D046,East,West Bengal,Kolkata,Retail Pharmacy,89,10823.29,1155.19,9668.1,5203.83,4464.27,0,0,Diabetologist,SR022,50,No
S001415,2025-08-26,P035,D044,South,Tamil Nadu,Chennai,E-Pharmacy,464,83854.08,7366.34,76487.74,41305.28,35182.46,0,0,Orthopedist,SR023,11,Yes
S001416,2025-04-09,P001,D042,West,Rajasthan,Jaipur,Hospital,353,15143.7,1817.24,13326.46,7388.29,5938.17,0,0,Pulmonologist,SR024,51,Yes
S001417,2024-02-16,P014,D032,South,Tamil Nadu,Chennai,Hospital,507,25436.19,3052.34,22383.85,12847.38,9536.47,0,0,Orthopedist,SR001,44,Yes
S001418,2025-11-23,P034,D021,South,Telangana,Hyderabad,Retail Pharmacy,277,40497.4,2762.76,37734.64,18323.55,19411.09,0,0,Not Applicable,SR002,55,Yes
S001419,2024-06-08,P033,D056,South,Tamil Nadu,Chennai,Retail Pharmacy,386,59096.6,6316,52780.6,27108.78,25671.82,0,0,Not Applicable,SR003,3,Yes
S001420,2025-09-15,P030,D041,West,Gujarat,Ahmedabad,Retail Pharmacy,485,56269.7,5392.28,50877.42,30254.3,20623.12,0,0,Pulmonologist,SR004,16,No
S001421,2025-05-26,P021,D033,South,Telangana,Hyderabad,Clinic,195,30911.4,2981.13,27930.27,14180.4,13749.87,0,0,Not Applicable,SR005,27,Yes
S001422,2025-09-18,P002,D013,North,Delhi,New Delhi,Clinic,448,21544.32,1641.85,19902.47,10881.92,9020.55,37,1643.73,Pulmonologist,SR006,50,Yes
S001423,2025-01-30,P008,D024,Central,Madhya Pradesh,Indore,E-Pharmacy,48,6921.12,618.42,6302.7,3075.84,3226.86,0,0,Not Applicable,SR007,32,Yes
S001424,2024-09-23,P035,D012,Central,Madhya Pradesh,Indore,Hospital,194,35059.68,4207.16,30852.52,17269.88,13582.64,0,0,Pulmonologist,SR008,36,Yes
S001425,2024-12-03,P007,D046,East,West Bengal,Kolkata,Retail Pharmacy,403,52724.49,5646.05,47078.44,25348.7,21729.74,0,0,General Physician,SR009,28,Yes
S001426,2024-07-20,P006,D006,West,Rajasthan,Jaipur,Retail Pharmacy,64,6907.52,480.04,6427.48,3713.92,2713.56,0,0,General Physician,SR010,37,Yes
S001427,2024-11-22,P013,D060,Central,Madhya Pradesh,Indore,Government Tender,385,21498.4,4084.7,17413.7,10487.4,6926.3,0,0,General Physician,SR011,50,Yes
S001428,2024-04-30,P008,D021,South,Telangana,Hyderabad,Retail Pharmacy,54,7786.26,546.94,7239.32,3460.32,3779,0,0,Not Applicable,SR012,62,No
S001429,2024-04-30,P032,D012,Central,Madhya Pradesh,Indore,Hospital,368,42768.96,5132.28,37636.68,19007.2,18629.48,0,0,Not Applicable,SR013,50,No
S001430,2025-08-06,P005,D016,West,Maharashtra,Mumbai,Retail Pharmacy,404,34574.32,2141.15,32433.17,18390.08,14043.09,0,0,Diabetologist,SR014,61,No
S001431,2024-01-11,P008,D029,West,Gujarat,Ahmedabad,E-Pharmacy,297,42824.43,4570,38254.43,19031.76,19222.67,25,3220.07,Not Applicable,SR015,64,No
S001432,2024-03-15,P013,D023,East,Odisha,Bhubaneswar,Clinic,153,8543.52,908.75,7634.77,4167.72,3467.05,0,0,Pulmonologist,SR016,47,Yes
S001433,2024-02-20,P008,D035,East,Odisha,Bhubaneswar,Government Tender,364,52485.16,9972.18,42512.98,23325.12,19187.86,5,583.97,Not Applicable,SR017,7,Yes
S001434,2024-12-04,P028,D004,West,Maharashtra,Mumbai,E-Pharmacy,361,32334.77,2219.33,30115.44,16086.16,14029.28,0,0,Cardiologist,SR018,23,Yes
S001435,2024-10-20,P015,D017,West,Gujarat,Ahmedabad,Hospital,113,6802.6,816.31,5986.29,3209.2,2777.09,0,0,Orthopedist,SR019,16,No
S001436,2025-12-14,P032,D007,South,Karnataka,Bengaluru,Hospital,317,36841.74,4421.01,32420.73,16373.05,16047.68,0,0,Not Applicable,SR020,34,Yes
S001437,2025-08-03,P013,D059,East,Odisha,Bhubaneswar,E-Pharmacy,233,13010.72,1412.95,11597.77,6346.92,5250.85,0,0,Pulmonologist,SR021,13,Yes
S001438,2024-10-22,P013,D033,South,Telangana,Hyderabad,Clinic,516,28813.44,1945.47,26867.97,14055.84,12812.13,0,0,Pulmonologist,SR022,11,Yes
S001439,2025-05-31,P017,D026,North,Uttar Pradesh,Lucknow,Retail Pharmacy,80,7403.2,706.43,6696.77,3937.6,2759.17,0,0,Cardiologist,SR023,32,No
S001440,2025-01-09,P006,D048,Central,Madhya Pradesh,Indore,Clinic,292,31515.56,2287.86,29227.7,16944.76,12282.94,0,0,General Physician,SR024,32,No
S001441,2024-05-12,P010,D032,South,Tamil Nadu,Chennai,Hospital,190,31066.9,3728.03,27338.87,14058.1,13280.77,0,0,Not Applicable,SR001,42,Yes
S001442,2025-08-16,P003,D015,North,Punjab,Ludhiana,Government Tender,537,44125.29,8383.81,35741.48,20814.12,14927.36,0,0,General Physician,SR002,35,Yes
S001443,2025-01-07,P012,D023,East,Odisha,Bhubaneswar,Clinic,351,153643.23,14180.31,139462.92,77992.2,61470.72,0,0,Diabetologist,SR003,56,Yes
S001444,2024-10-07,P016,D042,West,Rajasthan,Jaipur,Hospital,506,49264.16,5911.7,43352.46,24510.64,18841.82,0,0,Gastroenterologist,SR004,56,Yes
S001445,2024-05-01,P031,D053,West,Gujarat,Ahmedabad,Clinic,163,19822.43,1587.87,18234.56,9530.61,8703.95,0,0,Cardiologist,SR005,20,Yes
S001446,2025-06-13,P035,D040,West,Maharashtra,Mumbai,Government Tender,160,28915.2,5493.89,23421.31,14243.2,9178.11,0,0,Cardiologist,SR006,39,Yes
S001447,2024-10-13,P006,D015,North,Punjab,Ludhiana,Government Tender,374,40365.82,7669.51,32696.31,21703.22,10993.09,0,0,Orthopedist,SR007,50,No
S001448,2025-10-13,P001,D022,East,West Bengal,Kolkata,Hospital,423,18146.7,2177.6,15969.1,8853.39,7115.71,0,0,Diabetologist,SR008,57,Yes
S001449,2024-12-12,P019,D036,Central,Madhya Pradesh,Indore,Retail Pharmacy,127,18338.8,1759.66,16579.14,8816.34,7762.8,0,0,Pulmonologist,SR009,16,Yes
S001450,2024-12-15,P005,D056,South,Tamil Nadu,Chennai,Retail Pharmacy,304,26016.32,2818.68,23197.64,13838.08,9359.56,0,0,Cardiologist,SR010,4,Yes
S001451,2025-10-19,P010,D057,South,Telangana,Hyderabad,Hospital,594,97124.94,11654.99,85469.95,43950.06,41519.89,68,9784.44,Not Applicable,SR011,29,Yes
S001452,2025-10-02,P030,D045,South,Telangana,Hyderabad,Government Tender,339,39330.78,7472.85,31857.93,21146.82,10711.11,0,0,Pulmonologist,SR012,42,Yes
S001453,2025-02-06,P026,D011,East,Odisha,Bhubaneswar,Retail Pharmacy,108,5470.2,390.13,5080.07,2762.64,2317.43,0,0,Cardiologist,SR013,3,Yes
S001454,2024-02-20,P014,D001,North,Delhi,New Delhi,Retail Pharmacy,159,7977.03,644.09,7332.94,4029.06,3303.88,0,0,Pulmonologist,SR014,20,Yes
S001455,2024-10-16,P017,D013,North,Delhi,New Delhi,Clinic,59,5459.86,363.72,5096.14,2903.98,2192.16,0,0,Orthopedist,SR015,49,Yes
S001456,2024-07-10,P027,D056,South,Tamil Nadu,Chennai,Retail Pharmacy,326,23768.66,1682.65,22086.01,11211.14,10874.87,0,0,Gastroenterologist,SR016,20,No
S001457,2025-09-21,P005,D031,South,Karnataka,Bengaluru,Retail Pharmacy,516,44159.28,3565.23,40594.05,23488.32,17105.73,0,0,Gastroenterologist,SR017,43,Yes
S001458,2025-07-11,P019,D057,South,Telangana,Hyderabad,Hospital,383,55305.2,6636.62,48668.58,26587.86,22080.72,0,0,Gastroenterologist,SR018,12,Yes
S001459,2024-01-15,P032,D020,South,Tamil Nadu,Chennai,Government Tender,471,54739.62,10400.53,44339.09,24327.15,20011.94,0,0,Not Applicable,SR019,59,No
S001460,2024-01-05,P028,D007,South,Karnataka,Bengaluru,Hospital,285,25527.45,3063.29,22464.16,12699.6,9764.56,16,1261.15,Cardiologist,SR020,42,Yes
S001461,2025-03-02,P033,D032,South,Tamil Nadu,Chennai,Hospital,239,36590.9,4390.91,32199.99,16784.97,15415.02,0,0,Not Applicable,SR021,51,No
S001462,2024-07-14,P023,D009,South,Telangana,Hyderabad,E-Pharmacy,344,65318.72,6590.35,58728.37,32177.76,26550.61,0,0,Diabetologist,SR022,17,Yes
S001463,2025-08-21,P013,D057,South,Telangana,Hyderabad,Hospital,371,20716.64,2486,18230.64,10106.04,8124.6,0,0,General Physician,SR023,23,Yes
